Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,Corrode,MIBR,$$ (won),6,2
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,Corrode,MIBR,$$$ (won),10,4
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,Corrode,G2 Esports,Pistol Won,,1
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,Corrode,G2 Esports,Eco (won),3,2
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,Corrode,G2 Esports,$ (won),3,2
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,Corrode,G2 Esports,$$ (won),3,2
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,Corrode,G2 Esports,$$$ (won),11,7
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,MIBR,Pistol Won,,2
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,MIBR,Eco (won),10,2
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,MIBR,$ (won),5,0
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,MIBR,$$ (won),13,6
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,MIBR,$$$ (won),28,9
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,G2 Esports,Pistol Won,,4
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,G2 Esports,Eco (won),8,5
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,G2 Esports,$ (won),4,2
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,G2 Esports,$$ (won),9,7
VCT 2026: Americas Kickoff,Main Event,Middle Final,MIBR vs G2 Esports,All Maps,G2 Esports,$$$ (won),35,25
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,MIBR,Pistol Won,,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,MIBR,Eco (won),3,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,MIBR,$ (won),0,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,MIBR,$$ (won),1,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,MIBR,$$$ (won),18,11
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,Mega Minors,Pistol Won,,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,Mega Minors,Eco (won),4,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,Mega Minors,$ (won),1,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,Mega Minors,$$ (won),5,3
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,Mega Minors,$$$ (won),12,5
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,MIBR,Pistol Won,,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,MIBR,Eco (won),3,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,MIBR,$ (won),1,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,MIBR,$$ (won),2,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,MIBR,$$$ (won),12,9
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,Mega Minors,Pistol Won,,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,Mega Minors,Eco (won),4,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,Mega Minors,$ (won),0,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,Mega Minors,$$ (won),9,4
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,Mega Minors,$$$ (won),5,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,MIBR,Pistol Won,,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,MIBR,Eco (won),5,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,MIBR,$ (won),0,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,MIBR,$$ (won),4,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,MIBR,$$$ (won),14,8
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,Mega Minors,Pistol Won,,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,Mega Minors,Eco (won),3,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,Mega Minors,$ (won),1,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,Mega Minors,$$ (won),5,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,Mega Minors,$$$ (won),14,9
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,MIBR,Pistol Won,,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,MIBR,Eco (won),4,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,MIBR,$ (won),1,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,MIBR,$$ (won),6,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,MIBR,$$$ (won),6,3
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,Mega Minors,Pistol Won,,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,Mega Minors,Eco (won),2,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,Mega Minors,$ (won),0,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,Mega Minors,$$ (won),3,3
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Abyss,Mega Minors,$$$ (won),12,8
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,MIBR,Pistol Won,,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,MIBR,Eco (won),3,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,MIBR,$ (won),0,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,MIBR,$$ (won),10,3
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,MIBR,$$$ (won),5,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,Mega Minors,Pistol Won,,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,Mega Minors,Eco (won),4,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,Mega Minors,$ (won),0,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,Mega Minors,$$ (won),3,2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Haven,Mega Minors,$$$ (won),11,10
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,MIBR,Pistol Won,,3
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,MIBR,Eco (won),18,3
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,MIBR,$ (won),2,1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,MIBR,$$ (won),23,9
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,MIBR,$$$ (won),55,32
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,Mega Minors,Pistol Won,,7
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,Mega Minors,Eco (won),17,7
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,Mega Minors,$ (won),2,0
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,Mega Minors,$$ (won),25,14
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,All Maps,Mega Minors,$$$ (won),54,32
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Natus Vincere,Pistol Won,,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Natus Vincere,Eco (won),2,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Natus Vincere,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Natus Vincere,$$ (won),6,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Natus Vincere,$$$ (won),16,7
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Karmine Corp,Pistol Won,,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Karmine Corp,Eco (won),4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Karmine Corp,$ (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Karmine Corp,$$ (won),3,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Split,Karmine Corp,$$$ (won),14,8
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Natus Vincere,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Natus Vincere,Eco (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Natus Vincere,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Natus Vincere,$$ (won),4,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Natus Vincere,$$$ (won),12,9
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Karmine Corp,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Karmine Corp,Eco (won),4,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Karmine Corp,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Karmine Corp,$$ (won),8,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,Haven,Karmine Corp,$$$ (won),8,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Natus Vincere,Pistol Won,,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Natus Vincere,Eco (won),5,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Natus Vincere,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Natus Vincere,$$ (won),10,7
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Natus Vincere,$$$ (won),28,16
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Karmine Corp,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Karmine Corp,Eco (won),8,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Karmine Corp,$ (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Karmine Corp,$$ (won),11,5
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Natus Vincere vs Karmine Corp,All Maps,Karmine Corp,$$$ (won),22,11
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,FUT Esports,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,FUT Esports,Eco (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,FUT Esports,$ (won),2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,FUT Esports,$$ (won),6,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,FUT Esports,$$$ (won),10,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,Gentle Mates,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,Gentle Mates,Eco (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,Gentle Mates,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,Gentle Mates,$$ (won),4,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Abyss,Gentle Mates,$$$ (won),14,10
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,FUT Esports,Pistol Won,,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,FUT Esports,Eco (won),4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,FUT Esports,$ (won),4,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,FUT Esports,$$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,FUT Esports,$$$ (won),11,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,Gentle Mates,Pistol Won,,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,Gentle Mates,Eco (won),2,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,Gentle Mates,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,Gentle Mates,$$ (won),7,5
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,Split,Gentle Mates,$$$ (won),9,6
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,FUT Esports,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,FUT Esports,Eco (won),7,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,FUT Esports,$ (won),6,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,FUT Esports,$$ (won),6,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,FUT Esports,$$$ (won),21,8
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,Gentle Mates,Pistol Won,,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,Gentle Mates,Eco (won),5,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,Gentle Mates,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,Gentle Mates,$$ (won),11,7
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,FUT Esports vs Gentle Mates,All Maps,Gentle Mates,$$$ (won),23,16
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,PCIFIC Esports,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,PCIFIC Esports,Eco (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,PCIFIC Esports,$ (won),3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,PCIFIC Esports,$$ (won),6,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,PCIFIC Esports,$$$ (won),11,5
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,BBL Esports,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,BBL Esports,Eco (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,BBL Esports,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,BBL Esports,$$ (won),6,5
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,BBL Esports,$$$ (won),13,7
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,PCIFIC Esports,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,PCIFIC Esports,Eco (won),4,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,PCIFIC Esports,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,PCIFIC Esports,$$ (won),2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,PCIFIC Esports,$$$ (won),14,11
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,BBL Esports,Pistol Won,,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,BBL Esports,Eco (won),3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,BBL Esports,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,BBL Esports,$$ (won),10,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,BBL Esports,$$$ (won),7,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,PCIFIC Esports,Pistol Won,,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,PCIFIC Esports,Eco (won),3,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,PCIFIC Esports,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,PCIFIC Esports,$$ (won),8,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,PCIFIC Esports,$$$ (won),5,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,BBL Esports,Pistol Won,,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,BBL Esports,Eco (won),4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,BBL Esports,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,BBL Esports,$$ (won),1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,BBL Esports,$$$ (won),12,12
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,PCIFIC Esports,Pistol Won,,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,PCIFIC Esports,Eco (won),10,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,PCIFIC Esports,$ (won),4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,PCIFIC Esports,$$ (won),16,7
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,PCIFIC Esports,$$$ (won),30,16
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,BBL Esports,Pistol Won,,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,BBL Esports,Eco (won),10,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,BBL Esports,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,BBL Esports,$$ (won),17,10
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,All Maps,BBL Esports,$$$ (won),32,21
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,ULF Esports,Pistol Won,,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,ULF Esports,Eco (won),4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,ULF Esports,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,ULF Esports,$$ (won),5,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,ULF Esports,$$$ (won),6,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Team Vitality,Pistol Won,,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Team Vitality,Eco (won),2,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Team Vitality,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Team Vitality,$$ (won),4,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Team Vitality,$$$ (won),10,7
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,ULF Esports,Pistol Won,,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,ULF Esports,Eco (won),3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,ULF Esports,$ (won),1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,ULF Esports,$$ (won),5,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,ULF Esports,$$$ (won),5,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,Team Vitality,Pistol Won,,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,Team Vitality,Eco (won),2,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,Team Vitality,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,Team Vitality,$$ (won),2,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Corrode,Team Vitality,$$$ (won),10,9
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,ULF Esports,Pistol Won,,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,ULF Esports,Eco (won),7,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,ULF Esports,$ (won),2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,ULF Esports,$$ (won),10,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,ULF Esports,$$$ (won),11,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,Team Vitality,Pistol Won,,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,Team Vitality,Eco (won),4,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,Team Vitality,$ (won),0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,Team Vitality,$$ (won),6,6
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,All Maps,Team Vitality,$$$ (won),20,16
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Bind,Team Heretics,Pistol Won,,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Bind,Team Heretics,Eco (won),4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Bind,Team Heretics,$ (won),2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Bind,Team Heretics,$$ (won),4,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Bind,Team Heretics,$$$ (won),13,7
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Bind,Natus Vincere,Pistol Won,,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Bind,Natus Vincere,Eco (won),2,2
